phi1,phi2,phi3,phi4,phi5,phi6,phi7,label
938336.1965382468,51208683616.0558,745581654137.5978,355581640604.38104,1.1019779724709134e+23,1.9078211949630904e+16,1.4620928459883164e+23,4
1409674.7314374154,456260339266.8319,20631549783007.22,2457247603443.4365,9.921368133868626e+24,2.9341318791966835e+17,-1.4411010595364732e+25,5
1161420.0012702586,322619521595.09,4730519323601.246,439297140460.5532,4.610430437209826e+23,1.1124462711107398e+17,-4.3413806159439055e+23,5
1189881.6123730727,295792368875.29504,22866804273579.08,2807658306936.1514,2.200124296506541e+25,1.8847498467967437e+17,4.695478381153262e+24,8
775669.5738186088,94514472223.85526,13340170634512.889,3132989581102.187,1.6598493174270714e+25,3.6455093588498125e+17,-1.1607335804470302e+25,6
654998.207430676,105623477004.514,4146307582450.455,200892978483.8575,8.88326611905791e+22,2.586604186799295e+16,-1.60391749534067e+23,4
1434334.648533964,101289442227.59872,11533814980653.463,490256141127.62195,-1.154776682197547e+24,1.5012289858729875e+17,-1.598802567861189e+23,4
1106208.8812038405,42363648378.94252,17212090058838.854,286740568311.5191,-5.5785437159491804e+23,4.757272331675573e+16,3.0755197046270256e+23,4
418549.4192091358,155885012846.33664,494171537804.63104,124446837076.4188,2.075589352601375e+22,1.6056732926227828e+16,-2.2838884876731002e+22,1
739175.5975054951,169978048159.81363,615058215761.3218,90944896337.4277,-2.883906702537437e+21,2.5603177483101304e+16,-2.1315056852205153e+22,8
914501.7387462955,383214845308.8594,17592002008891.9,3869110384366.578,2.436489945421169e+25,2.2031347349336755e+18,-2.0622601915871207e+25,7
1868068.519413182,171924203811.42554,17024589044325.412,2298781861665.035,1.4330764086194778e+25,8.548057377014971e+17,-1.1993469026014044e+24,5
1221926.6676881823,235087342777.60858,12075000727053.652,1508136312862.3213,4.332505911274125e+24,2.769723279333897e+17,-4.759126390091326e+24,5
574836.1295383505,291821606108.97955,271367548409.28046,205648761451.09592,4.856842383168761e+22,1.100990440388472e+17,-1.1134322734819002e+21,1
1158554.718249439,58568573354.193695,4887531495920.221,3258033500640.176,-1.0180165171334333e+24,4.600662461221863e+17,1.2961122252909186e+25,8
827417.1288685946,119662201094.07191,9757368247470.508,601486674852.4883,-3.73010108289573e+23,3431335322265504.0,-1.408602274493905e+24,9
437880.1207403288,178166497624.4997,10314335014.190617,3379002129.7905173,1.7450924951751602e+19,755603395052918.2,9.664117688121235e+18,1
1519246.8613384515,920502200997.4385,6005520937025.747,4889625631917.162,2.2658750769243725e+25,2.3981222803484815e+18,-1.373485788307409e+25,3
788323.3543680466,68819381876.92096,6892389315295.912,2729067164982.252,8.95235098839686e+24,5.634471808924346e+17,-7.742553430000734e+24,6
1308022.9008123938,609279051574.8301,3725077354823.5967,1201143276754.1685,-1.0953418815483786e+24,-2.7644552322758634e+17,-2.2925041673109393e+24,3
1075148.192895407,431367151157.2925,40901507767.51391,507087068772.03577,7.154894596287244e+22,9.262157582919683e+16,-1.4626575904046037e+22,3
1672824.6678640973,234781036731.95322,81367979980581.97,3063276210065.1494,-3.508035091383713e+25,-9.772413216545971e+16,-3.329070277438357e+25,2
1206177.0030641179,703761876736.5287,3681608799639.3506,1161315882588.3748,2.3763564987531942e+24,9.233193422031807e+17,3.451332675606132e+23,2
1322162.0079687322,116882375284.4946,23140212422696.266,5266382051427.813,3.0459873171576303e+25,-4.092014701588797e+17,-4.951868949959457e+25,6
713029.9794453338,137373034629.14091,5203594515085.549,443364162760.88226,6.389655053910769e+23,1.6421924122387216e+17,-2.1267662543904214e+23,9
846952.4901001013,75367008122.78712,7288691981307.709,1945050865540.5,3.172557626463813e+24,4.7972344572762854e+17,-6.600694058655217e+24,9
1558289.4326279815,200841250654.39832,44044400313283.45,5830816111847.455,-4.886221165158532e+25,-2.45781002046622e+18,-7.964785483279574e+25,6
1152800.377901539,167328780146.21848,19691388611966.14,2250719031925.5127,1.1207028082412497e+25,3.2109408557444506e+17,-9.94559447764196e+24,5
1085188.24005048,255177427246.8819,10835122628518.975,3159596075077.671,1.7608606256769003e+25,1.2933224643937956e+18,-5.630517549870156e+24,5
1589375.8609584526,1030092518193.4077,12621894688583.238,2650440251665.386,4.550696966210336e+24,-1.1620548915378468e+18,-1.463888560012847e+25,3
1374110.3202149516,646398425333.7742,11696263629911.242,2971732067360.7583,9.122050172398e+22,-9.448766611838644e+17,-1.7519921811129737e+25,3
1031736.6086266418,216091165247.60492,2526022691829.184,696741991115.1498,3.05576638135717e+23,1.8980406733598822e+17,8.723572138563227e+23,8
661593.9133040779,379071639460.1587,66462723399.43221,34184773080.53546,1.62377202598224e+21,2.0091732745159372e+16,-1.357792598399481e+20,1
605003.5519152305,82082606300.30138,4969930287279.803,1732009169600.9705,3.674158175951631e+24,3.249355114321814e+17,-3.510443647975526e+24,6
1202279.7922738208,769051078539.5278,1121887742057.8643,203676643244.68,9.561829719917837e+22,1.5757668788821622e+17,-1.8340443348948442e+22,5
1102790.9782498735,129465389248.26266,14806626148502.418,4529777757016.624,2.469094197660945e+25,5.280350917400875e+17,-2.7687072723865303e+25,6
1163557.4682209746,221090505825.63043,38094545272784.3,2960739850817.836,2.522724860607876e+25,6.243878649598135e+17,1.8769221294362868e+25,8
460612.5331002145,198832038743.1353,15126689043.753525,6815932213.641693,6.647714862162883e+19,2218519256445698.8,1.9251336034175955e+19,1
831843.0293014115,157320264623.41867,6395454993206.018,659721430149.2146,1.2472207033889782e+24,2.6089230533300874e+17,-5.298877789810434e+23,9
708112.5284389317,256862630697.31717,8334551067516.641,1754278642014.377,3.244619368335388e+24,4.1592978700283155e+17,-5.871018895546337e+24,7
1390432.0081538407,159891830588.0581,42635444381016.52,9005913721148.555,9.131014516815348e+25,4.170356275084787e+17,-1.5101326168154675e+26,6
847555.502284983,120889646285.52219,5911245286146.154,162919105075.63962,2.9720208783638155e+22,1.9379121394353096e+16,1.5709462378575024e+23,8
1245311.7553633386,670227312145.4087,12816750119554.592,3754416247965.058,-6.213297386019347e+24,-1.6715743565302193e+18,-2.5291677495748033e+25,3
868936.033266016,173557497367.29254,24977668770066.07,3608718273755.535,-1.539840531510521e+25,-4.7100481417442765e+17,-3.0606116070164103e+25,7
624529.9593961479,87165644395.77676,6444301775144.766,386315113120.3758,-3.855240569977625e+22,-6486518432584960.0,-6.083171597997881e+23,4
554994.737575925,128319688852.07797,6960401518091.162,1230561358800.1006,1.30445929233034e+24,2.707865340830081e+16,-3.356860069318965e+24,7
1945748.9875679098,210019573412.47073,1646560037480.7507,1607782035049.336,-6.126798000699401e+23,5.192896970231757e+17,2.543191133819402e+24,0
841703.6366921869,177678577007.16125,11779949672417.082,2004275749515.7375,6.467075093434633e+24,6.725528644828492e+17,-7.281637698620392e+24,9
1140944.8936225483,288820317910.11664,145919126007.26517,666513630302.1969,4.469366707729256e+22,2.8932611319315744e+17,-2.0299754918609603e+23,0
1445984.801643631,199462339025.7584,829089929379.8743,2044388936235.133,2.4534984979604144e+23,9.029198723424134e+17,-2.6502879395759634e+24,0
962441.3377505755,451084129392.4142,7114775944317.333,3162210060320.326,9.646982413961514e+24,1.205384253478186e+18,-1.148521972528846e+25,3
691111.3462282398,295314334770.01,6606652609431.937,1590193384850.2183,3.065566931078132e+24,4.365722029969311e+17,-4.1435025313077665e+24,7
724645.6320350841,199825130955.5131,5321142577151.764,804220781655.0038,1.663610409146242e+24,3.142835288870294e+17,-1.324116340072948e+22,9
1301745.9842709105,690420184424.5768,7546329958337.051,3257289418119.404,8.384951996827558e+24,-8.420381350548961e+17,-1.3801845087052679e+25,3
1867921.7140144696,483457205381.80023,5511249481120.258,992941491337.7615,-1.2247023042044182e+24,6.670337280281777e+17,-1.9736950007159615e+24,0
1269281.1088935074,101080829641.19122,31159850182977.6,1255789914600.8,-5.11916810266326e+24,-7.845044389634128e+16,5.958423353984852e+24,2
1212931.0440929271,311369361860.29913,541960375991.3529,1274199852182.6401,5.9318052358550295e+23,6.430248135636634e+17,-8.771142302763163e+23,0
549029.2888489477,282389618207.74036,241632554259.51593,166894473185.99274,3.346098661575822e+22,8.344236697048485e+16,1.903943983776651e+21,1
1752383.7886940348,1112518874761.1516,9470437465371.629,347666435184.1008,4.895970164724697e+23,-6.180286760663379e+16,3.978342515987416e+23,0
620662.9067207415,348728327218.7711,532230105122.3122,391006679045.58856,1.7826917335786118e+23,2.307347227521438e+17,-6.047287117333798e+21,1
1948726.043728282,770898403819.1216,7042309368528.409,1485503576212.1807,-2.966195053892948e+24,1.2922126125486676e+18,-3.779817873153612e+24,0
1208279.389460457,3456016097.8671365,13682262618410.67,608467572752.692,-1.4720437248563922e+24,-3.5476305727863456e+16,9.567414125984634e+23,4
1659179.682557409,870633481809.3837,204193575480.49402,2338118441306.5635,1.070644800465158e+24,2.1225010621112568e+18,-1.2098455488304241e+24,0
822880.6303075058,610039934732.9497,16566675485.713043,2754073705.2469854,8.472602976564259e+18,518933434148602.56,1.656150584002664e+19,1
2009189.7610386354,656620959389.2168,1025993568231.9513,999595936500.2527,-1.0082636021562275e+24,7.994229301623608e+17,-9.030437203787967e+22,0
865612.5603073098,67064412631.51105,12694812792468.262,1307268091966.9824,5.102243001232939e+24,3.38540567100478e+17,-1.5257897384897182e+24,4
737189.3941898162,290904675938.4967,9720996251141.725,2679823608807.3174,9.765838919515695e+24,9.192586528496196e+17,-9.576495674162025e+24,7
668553.204864622,185722706407.79572,4474404607896.533,1219726308184.9695,2.7856217797365343e+24,5.153253199066002e+17,-5.997358302061586e+23,9
1185175.0494951885,32687025275.47989,16284159369394.477,5578111616769.673,1.626494136787548e+25,3.5679138289279706e+17,-5.061430834930462e+25,6
1453123.0405752247,411571028528.1116,11026749870168.943,262592918538.86453,-4.196371750707175e+23,-1.4893372116850637e+17,1.535160048297604e+23,2
1134050.4385376691,29485222282.942623,8105019740477.566,2389480837060.416,-1.1121689802696719e+24,-4.092991851106217e+17,-1.0456579854104984e+25,6
1669666.7573372512,758310933636.9993,45434237724751.41,4298511512334.501,5.707995646288108e+25,3.7429960786087424e+18,-1.8720803013097513e+25,2
1457778.8226550682,553521910415.7588,29924874971793.438,1518285316797.672,9.977302415825702e+24,5.943397427435437e+17,2.2778501622085743e+24,2
1261511.0032369853,349451799420.9226,29567723583616.61,2009079873814.279,1.3171382779148155e+25,1.1785675603608635e+18,-8.142037029208483e+24,9
908891.137300625,386129085978.0401,12320042820522.443,2718842823911.4844,1.440149437514086e+25,1.59654858271187e+18,-6.34073138275873e+24,9
1990115.5918444672,521524052722.5575,294077998467.91815,1456282789892.0974,1.7464165568132294e+23,7.626562412643776e+17,-9.368769007008299e+23,0
620330.9367122409,327755270123.5958,143913591059.78278,97805188350.90387,1.1589315398350875e+22,5.461312582818075e+16,5.7612445217954516e+20,1
2065089.0928342082,1101806956370.9277,45918317533200.445,5240075870361.805,-5.885484333872658e+24,-1.5132792236537068e+18,8.10695729625611e+25,2
1871120.1573403024,711138865211.958,2784585780739.412,3303864951517.714,5.363880441943691e+24,-2.485128931464139e+17,-8.46465957663581e+24,3
871902.4022658431,102840475010.12935,8273849813744.803,85753726593.77512,6.831133366467727e+22,2.6351834961234196e+16,-2.347577343389152e+22,4
1785499.741997607,570331728799.7347,18044222287751.203,1074031815219.9415,2.5367229657553115e+24,3.6722301261104154e+17,3.9900883813255495e+24,5
1051911.281671658,201961439648.37918,11784449888057.691,4660175161185.631,3.0428505266255965e+25,1.6188766842332582e+18,-1.6332922912653747e+25,6
1124113.786732304,493312281758.4273,22412576928237.035,3947064221844.375,3.3805029175826625e+24,9.79329289182832e+17,-3.696997358108044e+25,7
1526220.7408802358,578786027920.1653,26975136025688.13,318006698293.717,-9.26158692289725e+23,-1.8246325861616077e+17,9.86711496879432e+22,8
1134741.8312353021,304240772003.6129,25437934032297.2,5687518642958.118,5.269622529025627e+25,2.4076862052051364e+18,-4.362517797635719e+25,9
2072901.9048285512,416179939432.6747,1071641890836.1912,732387576018.8964,-5.633227622104521e+22,-2.941956809353725e+17,6.463880083708566e+23,0
701792.1070419641,425578930133.2366,139316207725.00354,81359364343.0663,8.605388988839964e+21,4.963136349725771e+16,9.876428501511423e+20,1
2244207.3269165084,531783489380.056,91981443743514.12,8028219529741.463,-5.181958158961013e+25,-4.255429031762216e+18,2.119182847905082e+26,2
2062475.5943992105,879547778448.044,350050402673.1341,565624883410.358,-1.0145309259300844e+23,3.997121655657245e+16,2.3033197508572416e+23,3
1107457.6653433319,88813463176.74013,32014911145408.04,3338935143006.1675,-1.0645779060142141e+25,2.6666969136348682e+17,3.2838893677935192e+25,4
1939698.945254309,457661903826.2432,6113450118623.759,254785117689.32397,2.679130056756948e+23,1.4285254063562168e+17,1.7127749886166328e+23,5
1152431.417351655,337199139653.5734,18022632379603.52,5485904674539.419,4.749007605455792e+25,2.779096190139602e+18,-2.683679387091986e+25,6
1876258.296154704,220292946034.7013,113502677141032.86,13236277313782.082,-4.494157704398608e+26,-5.13388060965452e+18,2.4745958988125316e+26,7
1555911.6935638501,766757059998.8136,25427898900731.992,1211984111541.3157,-4.5951696809169186e+24,-1.0327983111456686e+18,-4.914616217353077e+24,8
1067332.608348933,279671779905.7344,13971339577836.164,2497768672126.8594,8.03062812251745e+24,5.798073845174849e+17,-1.2378497078539128e+25,9
2383029.889870607,658123094119.5562,244839834305.7849,1742444056618.4402,-9.47389782652879e+23,-8.484204722166822e+17,-6.306484999263442e+23,0
654134.0697980917,368430379828.8737,77523651892.0248,54401629227.035355,3.5308897420639553e+21,3.2703949212232744e+16,1.2003522605976571e+20,1
2215400.3008703715,954931961770.821,43827016396772.555,7248740029672.3125,-8.656716992663551e+25,-7.053353467611532e+18,9.591108495084607e+25,2
2090574.0802118115,752903613159.0437,12148374704537.016,3589940018363.128,-5.752082017967065e+24,-2.7612864399275674e+18,-2.299934280096797e+25,3
1341204.3499013404,30276845127.89681,34057538087914.35,4391378522732.1187,-4.358280676729528e+25,-6.512426052426191e+17,3.1379545211681056e+25,4
2134043.4177530156,705845537688.4277,8139415540118.876,606407898003.5885,-1.2048959947040569e+24,-4.42084233991306e+17,6.0272065938481483e+23,5
1112409.985196247,287896263020.4475,15469928371968.89,5364488803005.046,3.910605416786315e+25,1.976762793175206e+18,-2.9307525237793873e+25,6
1995242.186329639,266122993582.957,122985379037886.1,14630593474116.738,-5.3667219997882005e+26,-3.420196285259054e+18,-3.1167498479123194e+26,7
1957511.062431796,1719605069165.9424,39070728189887.164,2574561916997.523,-2.581091795771257e+25,-3.283816779895693e+18,7.377107479910058e+23,8
1146962.6044583053,398974815579.6858,26156488124591.72,7439691920087.854,8.780059940876196e+25,4.320875633743802e+18,-5.533320561891129e+25,9
992128.6784202539,586245093686.5466,1880780644584.364,158470970427.75375,-8.345243025093796e+22,-1.1030061317296534e+17,2.2816972433006466e+22,8
1599908.7591356041,535895336705.81635,483642529138.12415,25605007530.497894,-5.7110458425649896e+20,-1.0540739087287168e+16,2.791554624854933e+21,0
1708755.0827875212,717306682200.5305,929527730241.3428,119790121635.95865,2.2033915921065293e+22,4.8620481657066584e+16,3.335142286822079e+22,5
1039664.9970114788,302821589674.21204,12559511207713.77,5119145911147.215,3.601740683901059e+25,2.310496917123101e+18,-1.968786437449545e+25,6
1050413.3417135754,276211657284.2122,14829198660256.133,4621980205434.658,2.6359925075741304e+25,1.479025183782657e+18,-2.7737330246748e+25,6
2243700.0141585656,644996885940.5398,1338104946192.6592,1466140858695.4783,1.33909282695379e+23,-2.499306065809483e+17,-2.0491952080789667e+24,0
1040904.6272730988,604805587825.4703,8765299508139.485,590547965808.8496,-1.3435218793752568e+24,-4.37221364207212e+17,1.3338978548365427e+22,8
1650412.3291182895,562555481849.2113,146912409313.72208,447071097715.09375,1.141489479218699e+23,-7.603105789003795e+16,9.884646328007318e+21,0
2302608.5996077196,621849448908.8752,46187957371837.516,9419786896274.54,-1.2854768694311217e+26,-7.414714922449722e+18,1.4859758349404203e+26,2
1836058.922830051,634229444283.4039,11824474460350.143,4961935556347.925,2.213950208309621e+25,-1.6977154197458156e+18,-3.089338419999899e+25,3
